fuldt,3068.0,0.0
full,0.0,3541.0
fullstendig,0.0,1910.0
fullt,0.0,2793.0
fun,2314.0,0.0
funbe,3176.0,0.0
fundet,3994.0,0.0
funnet,0.0,3675.0
fyr,1853.0,0.0
får,0.0,17350.0
fått,0.0,8704.0
føler,0.0,1646.0
ført,0.0,2108.0
ga,0.0,4818.0
gaa,15899.0,0.0
gaaet,3310.0,0.0
gaar,14881.0,0.0
gammelt,1947.0,0.0
gange,2516.0,0.0
gangen,0.0,2591.0
ganger,0.0,5623.0
gik,21248.0,0.0
gikk,0.0,16356.0
gir,0.0,12380.0
gis,0.0,3141.0
gitt,0.0,7817.0
give,9215.0,0.0
giver,5949.0,0.0
gives,4017.0,0.0
givet,4784.0,0.0
gjaldt,0.0,2292.0
gjeldende,0.0,2529.0
gjelder,0.0,13736.0
gjennem,13093.0,0.0
gjennom,0.0,16311.0
gjor,3325.0,0.0
gjore,6045.0,0.0
gjældende,2036.0,0.0
gjælder,3139.0,0.0
glede,0.0,2150.0
griser,0.0,2010.0
grund,4981.0,0.0
grunn,0.0,11315.0
grunner,0.0,1648.0
grunnlag,0.0,4480.0
gruppe,0.0,2428.0
grupper,0.0,2306.0
gå,0.0,12388.0
går,0.0,14337.0
gått,0.0,4629.0
hand,0.0,1738.0
hann,1949.0,0.0
hardt,0.0,1573.0
hat,2410.0,0.0
hatt,0.0,6642.0
haver,3222.0,0.0
havt,5117.0,0.0
hel,2513.0,0.0
hellige,4447.0,0.0
hen,8555.0,0.0
hende,19712.0,0.0
hendene,0.0,2261.0
hender,0.0,1741.0
hendes,11503.0,0.0
henne,0.0,18478.0
hennes,0.0,9061.0
heraf,1839.0,0.0
herre,1838.0,0.0
hertil,2309.0,0.0
herved,1980.0,0.0
hest,0.0,2202.0
hester,0.0,1645.0
heter,0.0,2404.0
hidtil,2546.0,0.0
hin,1975.0,0.0
hinanden,4865.0,0.0
historie,0.0,2657.0
hjelp,0.0,6420.0
hjelpe,0.0,2366.0
hjerte,2389.0,0.0
hjælp,2077.0,0.0
hjælpe,1979.0,0.0
hodet,0.0,4460.0
holdes,2180.0,0.0
hore,2050.0,0.0
hurtig,2190.0,0.0
huset,0.0,3237.0
hustru,0.0,1684.0
hva,0.0,17864.0
hverken,3804.0,0.0
hvide,2356.0,0.0
hvite,0.0,2172.0
hvoraf,4032.0,0.0
hvordan,0.0,10955.0
hvorefter,2163.0,0.0
hvorfra,2181.0,0.0
hvori,6543.0,0.0
hvorledes,7349.0,0.0
hvormed,2534.0,0.0
hvorpaa,2985.0,0.0
hvortil,2941.0,0.0
hvorved,5920.0,0.0
hånden,0.0,3155.0
høi,2330.0,0.0
høiere,2990.0,0.0
høit,2137.0,0.0
høns,0.0,2008.0
høy,0.0,3451.0
høye,0.0,1702.0
høyere,0.0,3913.0
høyre,0.0,2360.0
høyt,0.0,2586.0
ialfald,2724.0,0.0
ib,1828.0,0.0
iblandt,1981.0,0.0
ich,2227.0,0.0
idag,3062.0,0.0
iffe,18905.0,0.0
ifølge,1851.0,0.0
igjennem,3884.0,0.0
ikkje,0.0,2776.0
ikte,3024.0,0.0
il,2502.0,0.0
ille,1978.0,0.0
im,2651.0,0.0
imellem,3275.0,0.0
imod,7908.0,0.0
imot,0.0,3335.0
inb,1906.0,0.0
ind,25374.0,0.0
inde,3324.0,0.0
indeholder,2805.0,0.0
inden,6891.0,0.0
indtil,9822.0,0.0
informasjon,0.0,3332.0
ingenting,0.0,2174.0
inn,0.0,34371.0
inne,0.0,4474.0
innebærer,0.0,2232.0
inneholder,0.0,3211.0
innen,0.0,5048.0
innenfor,0.0,4987.0
inntekt,0.0,2265.0
inntil,0.0,3551.0
interesse,0.0,2894.0
interesser,0.0,1703.0
internasjonale,0.0,2019.0
ist,2678.0,0.0
istand,2421.0,0.0
især,3464.0,0.0
itte,4441.0,0.0
januar,0.0,2653.0
jord,0.0,2248.0
just,2172.0,0.0
kalde,1824.0,0.0
kalder,2598.0,0.0
kaldes,4954.0,0.0
kaldte,1996.0,0.0
kaller,0.0,1718.0
kalles,0.0,2277.0
kalt,0.0,1635.0
kanske,3690.0,0.0
kanskje,0.0,8873.0
kapittel,0.0,2839.0
kar,2482.0,0.0
karakter,0.0,1768.0
kastet,0.0,2191.0
kgl,3189.0,0.0
kirken,0.0,1823.0
kjeller,0.0,6016.0
kjende,2580.0,0.0
kjender,3059.0,0.0
kjendt,2189.0,0.0
kjendte,2730.0,0.0
kjenner,0.0,3185.0
kjent,0.0,3616.0
kjente,0.0,4342.0
kjære,1966.0,0.0
kjærlighet,0.0,1628.0
kjøk,0.0,5044.0
klar,0.0,3480.0
klare,0.0,2308.0
klasse,0.0,2165.0
knyttet,0.0,3510.0
kommen,4257.0,0.0
kommune,0.0,2978.0
kommunen,0.0,2582.0
kommunene,0.0,2257.0
kommuner,0.0,2107.0
konge,1831.0,0.0
kongen,2372.0,0.0
kontakt,0.0,2940.0
kontroll,0.0,2458.0
kp,3018.0,0.0
krav,0.0,6765.0
kreve,0.0,1881.0
krever,0.0,2171.0
krigen,0.0,2524.0
kroner,0.0,5180.0
kroppen,0.0,2031.0
kuer,0.0,2838.0
kunnet,2437.0,0.0
kunnskap,0.0,1807.0
kveld,0.0,1869.0
kvelden,0.0,1603.0
kvinne,0.0,1993.0
kvinner,0.0,4129.0
laa,7952.0,0.0
lad,3257.0,0.0
lade,7702.0,0.0
lader,5228.0,0.0
lag,0.0,2706.0
lagde,3319.0,0.0
lage,0.0,2408.0
laget,0.0,2670.0
lar,0.0,2661.0
lav,0.0,1663.0
lave,0.0,1695.0
lavere,0.0,2104.0
led,4155.0,0.0
ledd,0.0,6275.0
leder,0.0,1945.0
legge,0.0,4161.0
legger,0.0,2861.0
legges,0.0,2717.0
lenge,0.0,6082.0
lenger,0.0,5528.0
lengre,0.0,1605.0
lese,0.0,2242.0
let,8244.0,0.0
lett,0.0,6008.0
lettere,0.0,1928.0
li,3106.0,0.0
lide,1888.0,0.0
liden,6152.0,0.0
lidet,5686.0,0.0
lidt,8992.0,0.0
lig,2304.0,0.0
lige,9924.0,0.0
ligeledes,2710.0,0.0
ligesaa,3936.0,0.0
ligesom,10111.0,0.0
liggende,2400.0,0.0
lignende,3586.0,0.0
lik,0.0,2530.0
likevel,0.0,5736.0
linje,0.0,2332.0
lite,0.0,7366.0
liten,0.0,7846.0
lod,6469.0,0.0
lokale,0.0,2339.0
lor,0.0,1792.0
lot,0.0,3245.0
love,1875.0,0.0
loven,0.0,2992.0
lyst,0.0,2262.0
lå,0.0,6228.0
lån,0.0,1705.0
låve,0.0,2805.0
lægge,2577.0,0.0
længe,4878.0,0.0
længer,2348.0,0.0
længere,3742.0,0.0
løp,0.0,1632.0
løpet,0.0,3244.0
maa,50231.0,0.0
maade,3542.0,0.0
maal,3224.0,0.0
maaske,3020.0,0.0
maatte,24314.0,0.0
magt,1862.0,0.0
makt,0.0,2082.0
mand,7408.0,0.0
mann,0.0,6967.0
mannen,0.0,3570.0
mark,0.0,4897.0
mars,0.0,2185.0
mat,0.0,2177.0
meb,22018.0,0.0
medens,7975.0,0.0
medlem,0.0,1783.0
medlemmer,0.0,3171.0
meg,0.0,28753.0
megen,3494.0,0.0
mellom,0.0,27063.0
mening,0.0,2403.0
menn,0.0,3890.0
menneske,0.0,2332.0
mennesket,0.0,1593.0
merke,0.0,2935.0
merket,0.0,1798.0
meter,0.0,1856.0
midler,0.0,2065.0
millioner,0.0,2204.0
mindst,3057.0,0.0
mindste,2086.0,0.0
minst,0.0,5093.0
minste,0.0,1992.0
minutter,0.0,2103.0
mit,16642.0,0.0
mitt,0.0,4079.0
mm,0.0,2083.0
mob,2537.0,0.0
mod,29836.0,0.0
moderne,0.0,2187.0
moren,0.0,1682.0
morgen,0.0,1938.0
mulighet,0.0,2051.0
muligheter,0.0,2179.0
muligt,4407.0,0.0
munnen,0.0,1593.0
mye,0.0,10130.0
mål,0.0,3498.0
måneder,0.0,1989.0
måte,0.0,9824.0
måten,0.0,3694.0
måtte,0.0,13555.0
mænd,2585.0,0.0
mørke,0.0,1687.0
møte,0.0,3052.0
møter,0.0,2117.0
na,0.0,1995.0
naa,2014.0,0.0
naar,32977.0,0.0
nan,0.0,2222.0
natt,0.0,1793.0
natten,0.0,1882.0
naturlig,0.0,2790.0
naturlige,1863.0,0.0
naturligvis,2312.0,0.0
navnet,0.0,2533.0
navnlig,2913.0,0.0
nb,2326.0,0.0
ne,2540.0,0.0
neb,2849.0,0.0
nedover,0.0,1668.0
neste,0.0,3883.0
nesten,0.0,6064.0
netop,6261.0,0.0
nettopp,0.0,3367.0
nevnt,0.0,4211.0
nevnte,0.0,2034.0
ni,3429.0,0.0
nicht,2402.0,0.0
nikket,0.0,1975.0
nivå,0.0,1802.0
nn,3116.0,0.0
noe,0.0,32666.0
noen,0.0,28560.0
nogle,11062.0,0.0
nordre,1938.0,0.0
normalt,0.0,1930.0
november,0.0,1995.0
nyt,3434.0,0.0
nytt,0.0,5122.0
nå,0.0,21918.0
nåar,10276.0,0.0
når,0.0,30128.0
nåv,0.0,3921.0
nærmest,1869.0,0.0
næste,2256.0,0.0
næsten,5727.0,0.0
nævnte,3074.0,0.0
nødvendig,0.0,5991.0
nødvendige,0.0,1941.0
oar,3089.0,0.0
ober,2102.0,0.0
oc,6023.0,0.0
oe,6704.0,0.0
oeb,3504.0,0.0
ogfaa,8018.0,0.0
ogsaa,58687.0,0.0
oi,2267.0,0.0
ok,16252.0,0.0
oktober,0.0,1947.0
ombord,2200.0,0.0
omfattende,0.0,1839.0
omfatter,0.0,2089.0
omhandlede,2531.0,0.0
område,0.0,2557.0
områder,0.0,2808.0
området,0.0,2990.0
onde,2257.0,0.0
ondt,2291.0,0.0
oo,2589.0,0.0
ooer,1939.0,0.0
opp,0.0,36410.0
oppf,0.0,11232.0
oppgave,0.0,2035.0
oppgåver,0.0,1680.0
opplysninger,0.0,2601.0
oppnå,0.0,1630.0
opprettet,0.0,1635.0
opptatt,0.0,2008.0
orden,0.0,1710.0
ordet,0.0,1891.0
ordning,0.0,1807.0
ot,5354.0,0.0
overalt,2593.0,0.0
oversikt,0.0,1842.0
pan,3473.0,0.0
passende,2013.0,0.0
penger,0.0,3092.0
perioden,0.0,2010.0
person,0.0,2770.0
personer,0.0,4229.0
plads,1874.0,0.0
plan,0.0,1813.0
plank,0.0,2028.0
plass,0.0,4285.0
pludselig,2540.0,0.0
plutselig,0.0,2646.0
politisk,0.0,2293.0
politiske,0.0,3865.0
praksis,0.0,2886.0
praktisk,0.0,2107.0
pris,0.0,1867.0
privat,0.0,1779.0
private,0.0,2565.0
problem,0.0,1780.0
problemer,0.0,3254.0
prosent,0.0,5035.0
prp,2452.0,0.0
